id,type,latin,language,preferred_term,aliases,status,source_refs
gland_parathyroid,endocrine_gland,glandulae parathyroideae,de,Nebenschilddrüsen,,seed_needs_review,terminology_seed_v2.2
structure_cornea,sensory_structure,cornea,sk,rohovka,,seed_needs_review,terminology_seed_v2.2
structure_cornea,sensory_structure,cornea,de,Hornhaut,,seed_needs_review,terminology_seed_v2.2
structure_lens,sensory_structure,lens crystallina,sk,šošovka,,seed_needs_review,terminology_seed_v2.2
structure_lens,sensory_structure,lens crystallina,de,Augenlinse,,seed_needs_review,terminology_seed_v2.2
structure_retina,sensory_structure,retina,sk,sietnica,,seed_needs_review,terminology_seed_v2.2
structure_retina,sensory_structure,retina,de,Netzhaut,,seed_needs_review,terminology_seed_v2.2
gland_lacrimal,gland,glandula lacrimalis,sk,slzná žľaza,,seed_needs_review,terminology_seed_v2.2
gland_lacrimal,gland,glandula lacrimalis,de,Tränendrüse,,seed_needs_review,terminology_seed_v2.2
structure_conjunctiva,membrane,tunica conjunctiva,sk,spojovka,,seed_needs_review,terminology_seed_v2.2
structure_conjunctiva,membrane,tunica conjunctiva,de,Bindehaut,,seed_needs_review,terminology_seed_v2.2
structure_tympanic_membrane,sensory_structure,membrana tympanica,sk,bubienok,,seed_needs_review,terminology_seed_v2.2
structure_tympanic_membrane,sensory_structure,membrana tympanica,de,Trommelfell,,seed_needs_review,terminology_seed_v2.2
structure_middle_ear,sensory_structure,auris media,sk,stredné ucho,,seed_needs_review,terminology_seed_v2.2
structure_middle_ear,sensory_structure,auris media,de,Mittelohr,,seed_needs_review,terminology_seed_v2.2
structure_inner_ear,sensory_structure,auris interna,sk,vnútorné ucho,,seed_needs_review,terminology_seed_v2.2
structure_inner_ear,sensory_structure,auris interna,de,Innenohr,,seed_needs_review,terminology_seed_v2.2
structure_cochlea,sensory_structure,cochlea,sk,slimák,,seed_needs_review,terminology_seed_v2.2
structure_cochlea,sensory_structure,cochlea,de,Hörschnecke,,seed_needs_review,terminology_seed_v2.2
structure_vestibular_apparatus,sensory_structure,apparatus vestibularis,sk,rovnovážny aparát,,seed_needs_review,terminology_seed_v2.2
structure_vestibular_apparatus,sensory_structure,apparatus vestibularis,de,Gleichgewichtsorgan,,seed_needs_review,terminology_seed_v2.2
brain_thalamus,brain_region,thalamus,sk,talamus,,seed_needs_review,terminology_seed_v2.2
brain_thalamus,brain_region,thalamus,de,Thalamus,,seed_needs_review,terminology_seed_v2.2
brain_hypothalamus,brain_region,hypothalamus,sk,hypotalamus,,seed_needs_review,terminology_seed_v2.2
brain_hypothalamus,brain_region,hypothalamus,de,Hypothalamus,,seed_needs_review,terminology_seed_v2.2
brain_basal_nuclei,brain_region,nuclei basales,sk,bazálne jadrá,,seed_needs_review,terminology_seed_v2.2
brain_basal_nuclei,brain_region,nuclei basales,de,Basalganglien,,seed_needs_review,terminology_seed_v2.2
brain_caudate,brain_region,nucleus caudatus,sk,chvostnaté jadro,,seed_needs_review,terminology_seed_v2.2
brain_caudate,brain_region,nucleus caudatus,de,Schweifkern,,seed_needs_review,terminology_seed_v2.2
brain_putamen,brain_region,putamen,sk,putamen,,seed_needs_review,terminology_seed_v2.2
brain_putamen,brain_region,putamen,de,Putamen,,seed_needs_review,terminology_seed_v2.2
brain_globus_pallidus,brain_region,globus pallidus,sk,bledá guľa,,seed_needs_review,terminology_seed_v2.2
brain_globus_pallidus,brain_region,globus pallidus,de,Globus pallidus,,seed_needs_review,terminology_seed_v2.2
brain_internal_capsule,white_matter,capsula interna,sk,vnútorné puzdro,,seed_needs_review,terminology_seed_v2.2
brain_internal_capsule,white_matter,capsula interna,de,innere Kapsel,,seed_needs_review,terminology_seed_v2.2
brain_frontal_lobe,brain_region,lobus frontalis,sk,čelový lalok,,seed_needs_review,terminology_seed_v2.2
brain_frontal_lobe,brain_region,lobus frontalis,de,Stirnlappen,,seed_needs_review,terminology_seed_v2.2
brain_parietal_lobe,brain_region,lobus parietalis,sk,temenný lalok,,seed_needs_review,terminology_seed_v2.2
brain_parietal_lobe,brain_region,lobus parietalis,de,Scheitellappen,,seed_needs_review,terminology_seed_v2.2
brain_temporal_lobe,brain_region,lobus temporalis,sk,spánkový lalok,,seed_needs_review,terminology_seed_v2.2
brain_temporal_lobe,brain_region,lobus temporalis,de,Schläfenlappen,,seed_needs_review,terminology_seed_v2.2
brain_occipital_lobe,brain_region,lobus occipitalis,sk,záhlavový lalok,,seed_needs_review,terminology_seed_v2.2
brain_occipital_lobe,brain_region,lobus occipitalis,de,Hinterhauptlappen,,seed_needs_review,terminology_seed_v2.2
brain_hippocampus,brain_region,hippocampus,sk,hipokampus,,seed_needs_review,terminology_seed_v2.2
brain_hippocampus,brain_region,hippocampus,de,Hippocampus,,seed_needs_review,terminology_seed_v2.2
brain_amygdala,brain_region,corpus amygdaloideum,sk,mandľovité teleso,,seed_needs_review,terminology_seed_v2.2
brain_amygdala,brain_region,corpus amygdaloideum,de,Mandelkern,,seed_needs_review,terminology_seed_v2.2
tract_corticospinal,tract,tractus corticospinalis,sk,kortikospinálna dráha,,seed_needs_review,terminology_seed_v2.2
tract_corticospinal,tract,tractus corticospinalis,de,Pyramidenbahn,,seed_needs_review,terminology_seed_v2.2
tract_dorsal_column,tract,tractus columnarum posteriorum,sk,dráha zadných povrazcov a mediálneho lemnisku,,seed_needs_review,terminology_seed_v2.2
tract_dorsal_column,tract,tractus columnarum posteriorum,de,Hinterstrang-Mediallemniskus-Bahn,,seed_needs_review,terminology_seed_v2.2
tract_spinothalamic,tract,tractus spinothalamicus,sk,spinotalamická dráha,,seed_needs_review,terminology_seed_v2.2
tract_spinothalamic,tract,tractus spinothalamicus,de,Tractus spinothalamicus,,seed_needs_review,terminology_seed_v2.2
pathway_visual,pathway,via optica,sk,zraková dráha,,seed_needs_review,terminology_seed_v2.2
pathway_visual,pathway,via optica,de,Sehbahn,,seed_needs_review,terminology_seed_v2.2
pathway_auditory,pathway,via auditiva,sk,sluchová dráha,,seed_needs_review,terminology_seed_v2.2
pathway_auditory,pathway,via auditiva,de,Hörbahn,,seed_needs_review,terminology_seed_v2.2
pathway_vestibular,pathway,via vestibularis,sk,vestibulárna dráha,,seed_needs_review,terminology_seed_v2.2
pathway_vestibular,pathway,via vestibularis,de,Vestibularbahn,,seed_needs_review,terminology_seed_v2.2
lymph_thoracic_duct,lymphatic_structure,ductus thoracicus,de,Milchbrustgang,Ductus thoracicus,seed_needs_review,terminology_seed_v2.2
lymph_right_lymphatic_duct,lymphatic_structure,ductus lymphaticus dexter,sk,pravý miazgovod,,seed_needs_review,terminology_seed_v2.2
lymph_right_lymphatic_duct,lymphatic_structure,ductus lymphaticus dexter,de,rechter Lymphgang,,seed_needs_review,terminology_seed_v2.2
lymph_cervical_nodes,lymph_node_group,nodi lymphatici cervicales,sk,krčné lymfatické uzliny,,seed_needs_review,terminology_seed_v2.2
lymph_cervical_nodes,lymph_node_group,nodi lymphatici cervicales,de,Halslymphknoten,,seed_needs_review,terminology_seed_v2.2
lymph_axillary_nodes,lymph_node_group,nodi lymphatici axillares,sk,podpazušné lymfatické uzliny,,seed_needs_review,terminology_seed_v2.2
lymph_axillary_nodes,lymph_node_group,nodi lymphatici axillares,de,Achsellymphknoten,,seed_needs_review,terminology_seed_v2.2
lymph_inguinal_nodes,lymph_node_group,nodi lymphatici inguinales,sk,slabinové lymfatické uzliny,,seed_needs_review,terminology_seed_v2.2
lymph_inguinal_nodes,lymph_node_group,nodi lymphatici inguinales,de,Leistenlymphknoten,,seed_needs_review,terminology_seed_v2.2
muscle_rectus_superior,muscle,Musculus rectus superior,sk,horný priamy sval oka,,seed_needs_review,terminology_seed_v2.2
muscle_rectus_superior,muscle,Musculus rectus superior,de,oberer gerader Augenmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_rectus_inferior,muscle,Musculus rectus inferior,sk,dolný priamy sval oka,,seed_needs_review,terminology_seed_v2.2
muscle_rectus_inferior,muscle,Musculus rectus inferior,de,unterer gerader Augenmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_rectus_medialis,muscle,Musculus rectus medialis,sk,vnútorný priamy sval oka,,seed_needs_review,terminology_seed_v2.2
muscle_rectus_medialis,muscle,Musculus rectus medialis,de,medialer gerader Augenmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_rectus_lateralis,muscle,Musculus rectus lateralis,sk,vonkajší priamy sval oka,,seed_needs_review,terminology_seed_v2.2
muscle_rectus_lateralis,muscle,Musculus rectus lateralis,de,lateraler gerader Augenmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_obliquus_superior,muscle,Musculus obliquus superior,sk,horný šikmý sval oka,,seed_needs_review,terminology_seed_v2.2
muscle_obliquus_superior,muscle,Musculus obliquus superior,de,oberer schräger Augenmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_obliquus_inferior,muscle,Musculus obliquus inferior,sk,dolný šikmý sval oka,,seed_needs_review,terminology_seed_v2.2
muscle_obliquus_inferior,muscle,Musculus obliquus inferior,de,unterer schräger Augenmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_levator_palpebrae_superioris,muscle,Musculus levator palpebrae superioris,sk,zdvíhač hornej mihalnice,,seed_needs_review,terminology_seed_v2.2
muscle_levator_palpebrae_superioris,muscle,Musculus levator palpebrae superioris,de,Oberlidheber,,seed_needs_review,terminology_seed_v2.2
muscle_epicranius,muscle,Musculus epicranius,sk,nadlebečný sval,,seed_needs_review,terminology_seed_v2.2
muscle_epicranius,muscle,Musculus epicranius,de,Schädeldeckenmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_occipitofrontalis,muscle,Musculus occipitofrontalis,de,Hinterhaupt-Stirn-Muskel,,seed_needs_review,terminology_seed_v2.2
muscle_temporoparietalis,muscle,Musculus temporoparietalis,sk,spánkovo-temenný sval,,seed_needs_review,terminology_seed_v2.2
muscle_temporoparietalis,muscle,Musculus temporoparietalis,de,Schläfen-Scheitel-Muskel,,seed_needs_review,terminology_seed_v2.2
muscle_masseter,muscle,Musculus masseter,de,Kaumuskel,,seed_needs_review,terminology_seed_v2.2
muscle_temporalis,muscle,Musculus temporalis,de,Schläfenmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_pterygoideus_medialis,muscle,Musculus pterygoideus medialis,sk,vnútorný krídlový sval,,seed_needs_review,terminology_seed_v2.2
muscle_pterygoideus_medialis,muscle,Musculus pterygoideus medialis,de,innerer Flügelmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_pterygoideus_lateralis,muscle,Musculus pterygoideus lateralis,sk,vonkajší krídlový sval,,seed_needs_review,terminology_seed_v2.2
muscle_pterygoideus_lateralis,muscle,Musculus pterygoideus lateralis,de,äußerer Flügelmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_auricularis_anterior,muscle,Musculus auricularis anterior,sk,predný ušnicový sval,,seed_needs_review,terminology_seed_v2.2
muscle_auricularis_anterior,muscle,Musculus auricularis anterior,de,vorderer Ohrmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_auricularis_superior,muscle,Musculus auricularis superior,sk,horný ušnicový sval,,seed_needs_review,terminology_seed_v2.2
muscle_auricularis_superior,muscle,Musculus auricularis superior,de,oberer Ohrmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_auricularis_posterior,muscle,Musculus auricularis posterior,sk,zadný ušnicový sval,,seed_needs_review,terminology_seed_v2.2
muscle_auricularis_posterior,muscle,Musculus auricularis posterior,de,hinterer Ohrmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_helicis_major,muscle,Musculus helicis major,sk,veľký sval závitu ušnice,,seed_needs_review,terminology_seed_v2.2
muscle_helicis_major,muscle,Musculus helicis major,de,großer Helixmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_helicis_minor,muscle,Musculus helicis minor,sk,malý sval závitu ušnice,,seed_needs_review,terminology_seed_v2.2
muscle_helicis_minor,muscle,Musculus helicis minor,de,kleiner Helixmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_tragicus,muscle,Musculus tragicus,sk,sval tragusu,,seed_needs_review,terminology_seed_v2.2
muscle_tragicus,muscle,Musculus tragicus,de,Tragusmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_antitragicus,muscle,Musculus antitragicus,sk,sval antitragusu,,seed_needs_review,terminology_seed_v2.2
muscle_antitragicus,muscle,Musculus antitragicus,de,Antitragusmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_transversus_auriculae,muscle,Musculus transversus auriculae,sk,priečny sval ušnice,,seed_needs_review,terminology_seed_v2.2
muscle_transversus_auriculae,muscle,Musculus transversus auriculae,de,querer Ohrmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_obliquus_auriculae,muscle,Musculus obliquus auriculae,sk,šikmý sval ušnice,,seed_needs_review,terminology_seed_v2.2
muscle_obliquus_auriculae,muscle,Musculus obliquus auriculae,de,schräger Ohrmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_corrugator_supercilii,muscle,Musculus corrugator supercilii,sk,zvrašťovač obočia,,seed_needs_review,terminology_seed_v2.2
muscle_corrugator_supercilii,muscle,Musculus corrugator supercilii,de,Augenbrauenrunzler,,seed_needs_review,terminology_seed_v2.2
muscle_procerus,muscle,Musculus procerus,sk,sval koreňa nosa,,seed_needs_review,terminology_seed_v2.2
muscle_procerus,muscle,Musculus procerus,de,Nasenwurzelmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_nasalis,muscle,Musculus nasalis,sk,nosový sval,,seed_needs_review,terminology_seed_v2.2
muscle_nasalis,muscle,Musculus nasalis,de,Nasenmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_depressor_septi_nasi,muscle,Musculus depressor septi nasi,sk,sťahovač nosovej priehradky,,seed_needs_review,terminology_seed_v2.2
muscle_depressor_septi_nasi,muscle,Musculus depressor septi nasi,de,Nasenflügelsenker,,seed_needs_review,terminology_seed_v2.2
muscle_orbicularis_oculi,muscle,Musculus orbicularis oculi,de,Augenringmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_levator_labii_superioris,muscle,Musculus levator labii superioris,sk,zdvíhač hornej pery,,seed_needs_review,terminology_seed_v2.2
muscle_levator_labii_superioris,muscle,Musculus levator labii superioris,de,Oberlippenheber,,seed_needs_review,terminology_seed_v2.2
muscle_levator_labii_superioris_alaeque_nasi,muscle,Musculus levator labii superioris alaeque nasi,sk,zdvíhač hornej pery a krídla nosa,,seed_needs_review,terminology_seed_v2.2
muscle_levator_labii_superioris_alaeque_nasi,muscle,Musculus levator labii superioris alaeque nasi,de,Oberlippen- und Nasenflügelheber,,seed_needs_review,terminology_seed_v2.2
muscle_zygomaticus_minor,muscle,Musculus zygomaticus minor,sk,malý jarmový sval,,seed_needs_review,terminology_seed_v2.2
muscle_zygomaticus_minor,muscle,Musculus zygomaticus minor,de,kleiner Jochbeinmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_zygomaticus_major,muscle,Musculus zygomaticus major,sk,veľký jarmový sval,,seed_needs_review,terminology_seed_v2.2
muscle_zygomaticus_major,muscle,Musculus zygomaticus major,de,großer Jochbeinmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_levator_anguli_oris,muscle,Musculus levator anguli oris,sk,zdvíhač ústneho kútika,,seed_needs_review,terminology_seed_v2.2
muscle_levator_anguli_oris,muscle,Musculus levator anguli oris,de,Mundwinkelheber,,seed_needs_review,terminology_seed_v2.2
muscle_risorius,muscle,Musculus risorius,sk,smiechový sval,,seed_needs_review,terminology_seed_v2.2
muscle_risorius,muscle,Musculus risorius,de,Lachmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_buccinator,muscle,Musculus buccinator,de,Backenmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_orbicularis_oris,muscle,Musculus orbicularis oris,de,Mundringmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_depressor_anguli_oris,muscle,Musculus depressor anguli oris,sk,sťahovač ústneho kútika,,seed_needs_review,terminology_seed_v2.2
muscle_depressor_anguli_oris,muscle,Musculus depressor anguli oris,de,Mundwinkelsenker,,seed_needs_review,terminology_seed_v2.2
muscle_depressor_labii_inferioris,muscle,Musculus depressor labii inferioris,sk,sťahovač dolnej pery,,seed_needs_review,terminology_seed_v2.2
muscle_depressor_labii_inferioris,muscle,Musculus depressor labii inferioris,de,Unterlippensenker,,seed_needs_review,terminology_seed_v2.2
muscle_mentalis,muscle,Musculus mentalis,sk,bradový sval,,seed_needs_review,terminology_seed_v2.2
muscle_mentalis,muscle,Musculus mentalis,de,Kinnmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_stapedius,muscle,Musculus stapedius,sk,strmienkový sval,,seed_needs_review,terminology_seed_v2.2
muscle_stapedius,muscle,Musculus stapedius,de,Steigbügelmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_tensor_tympani,muscle,Musculus tensor tympani,sk,napínač bubienka,,seed_needs_review,terminology_seed_v2.2
muscle_tensor_tympani,muscle,Musculus tensor tympani,de,Trommelfellspanner,,seed_needs_review,terminology_seed_v2.2
muscle_genioglossus,muscle,Musculus genioglossus,sk,bradojazykový sval,,seed_needs_review,terminology_seed_v2.2
muscle_genioglossus,muscle,Musculus genioglossus,de,Kinn-Zungen-Muskel,,seed_needs_review,terminology_seed_v2.2
muscle_hyoglossus,muscle,Musculus hyoglossus,sk,jazylkovo-jazykový sval,,seed_needs_review,terminology_seed_v2.2
muscle_hyoglossus,muscle,Musculus hyoglossus,de,Zungenbein-Zungen-Muskel,,seed_needs_review,terminology_seed_v2.2
muscle_styloglossus,muscle,Musculus styloglossus,sk,ihlovo-jazykový sval,,seed_needs_review,terminology_seed_v2.2
muscle_styloglossus,muscle,Musculus styloglossus,de,Griffelfortsatz-Zungen-Muskel,,seed_needs_review,terminology_seed_v2.2
muscle_longitudinalis_superior_linguae,muscle,Musculus longitudinalis superior linguae,sk,horný pozdĺžny sval jazyka,,seed_needs_review,terminology_seed_v2.2
muscle_longitudinalis_superior_linguae,muscle,Musculus longitudinalis superior linguae,de,oberer Längsmuskel der Zunge,,seed_needs_review,terminology_seed_v2.2
muscle_longitudinalis_inferior_linguae,muscle,Musculus longitudinalis inferior linguae,sk,dolný pozdĺžny sval jazyka,,seed_needs_review,terminology_seed_v2.2
muscle_longitudinalis_inferior_linguae,muscle,Musculus longitudinalis inferior linguae,de,unterer Längsmuskel der Zunge,,seed_needs_review,terminology_seed_v2.2
muscle_transversus_linguae,muscle,Musculus transversus linguae,sk,priečny sval jazyka,,seed_needs_review,terminology_seed_v2.2
muscle_transversus_linguae,muscle,Musculus transversus linguae,de,querer Zungenmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_verticalis_linguae,muscle,Musculus verticalis linguae,sk,zvislý sval jazyka,,seed_needs_review,terminology_seed_v2.2
muscle_verticalis_linguae,muscle,Musculus verticalis linguae,de,senkrechter Zungenmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_platysma,muscle,Platysma,de,Halshautmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_longus_colli,muscle,Musculus longus colli,sk,dlhý sval krku,,seed_needs_review,terminology_seed_v2.2
muscle_longus_colli,muscle,Musculus longus colli,de,langer Halsmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_longus_capitis,muscle,Musculus longus capitis,sk,dlhý sval hlavy,,seed_needs_review,terminology_seed_v2.2
muscle_longus_capitis,muscle,Musculus longus capitis,de,langer Kopfmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_rectus_anterior_capitis,muscle,Musculus rectus anterior capitis,sk,predný priamy sval hlavy,,seed_needs_review,terminology_seed_v2.2
muscle_rectus_anterior_capitis,muscle,Musculus rectus anterior capitis,de,vorderer gerader Kopfmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_rectus_lateralis_capitis,muscle,Musculus rectus lateralis capitis,sk,bočný priamy sval hlavy,,seed_needs_review,terminology_seed_v2.2
muscle_rectus_lateralis_capitis,muscle,Musculus rectus lateralis capitis,de,seitlicher gerader Kopfmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_scalenus_anterior,muscle,Musculus scalenus anterior,sk,predný šikmý sval krku,,seed_needs_review,terminology_seed_v2.2
muscle_scalenus_anterior,muscle,Musculus scalenus anterior,de,vorderer Treppenmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_scalenus_medius,muscle,Musculus scalenus medius,sk,stredný šikmý sval krku,,seed_needs_review,terminology_seed_v2.2
muscle_scalenus_medius,muscle,Musculus scalenus medius,de,mittlerer Treppenmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_scalenus_posterior,muscle,Musculus scalenus posterior,sk,zadný šikmý sval krku,,seed_needs_review,terminology_seed_v2.2
muscle_scalenus_posterior,muscle,Musculus scalenus posterior,de,hinterer Treppenmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_scalenus_minimus,muscle,Musculus scalenus minimus,sk,najmenší šikmý sval krku,,seed_needs_review,terminology_seed_v2.2
muscle_scalenus_minimus,muscle,Musculus scalenus minimus,de,kleinster Treppenmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_sternocleidomastoideus,muscle,Musculus sternocleidomastoideus,de,Kopfwender,Sternocleidomastoideus,seed_needs_review,terminology_seed_v2.2
muscle_digastricus,muscle,Musculus digastricus,sk,dvojbruškový sval,,seed_needs_review,terminology_seed_v2.2
muscle_digastricus,muscle,Musculus digastricus,de,zweibäuchiger Muskel,,seed_needs_review,terminology_seed_v2.2
muscle_stylohyoideus,muscle,Musculus stylohyoideus,sk,ihlojazylkový sval,,seed_needs_review,terminology_seed_v2.2
muscle_stylohyoideus,muscle,Musculus stylohyoideus,de,Griffelfortsatz-Zungenbein-Muskel,,seed_needs_review,terminology_seed_v2.2
muscle_mylohyoideus,muscle,Musculus mylohyoideus,sk,čeľustnojazylkový sval,,seed_needs_review,terminology_seed_v2.2
muscle_mylohyoideus,muscle,Musculus mylohyoideus,de,Kiefer-Zungenbein-Muskel,,seed_needs_review,terminology_seed_v2.2
muscle_geniohyoideus,muscle,Musculus geniohyoideus,sk,bradojazylkový sval,,seed_needs_review,terminology_seed_v2.2
muscle_geniohyoideus,muscle,Musculus geniohyoideus,de,Kinn-Zungenbein-Muskel,,seed_needs_review,terminology_seed_v2.2
muscle_sternohyoideus,muscle,Musculus sternohyoideus,sk,hrudnojazylkový sval,,seed_needs_review,terminology_seed_v2.2
muscle_sternohyoideus,muscle,Musculus sternohyoideus,de,Brustbein-Zungenbein-Muskel,,seed_needs_review,terminology_seed_v2.2
muscle_omohyoideus,muscle,Musculus omohyoideus,sk,lopatkovojazylkový sval,,seed_needs_review,terminology_seed_v2.2
muscle_omohyoideus,muscle,Musculus omohyoideus,de,Schulterblatt-Zungenbein-Muskel,,seed_needs_review,terminology_seed_v2.2
muscle_sternothyreoideus,muscle,Musculus sternothyreoideus,sk,hrudnoštítny sval,,seed_needs_review,terminology_seed_v2.2
muscle_sternothyreoideus,muscle,Musculus sternothyreoideus,de,Brustbein-Schildknorpel-Muskel,,seed_needs_review,terminology_seed_v2.2
muscle_thyreohyoideus,muscle,Musculus thyreohyoideus,sk,štítnojazylkový sval,,seed_needs_review,terminology_seed_v2.2
muscle_thyreohyoideus,muscle,Musculus thyreohyoideus,de,Schildknorpel-Zungenbein-Muskel,,seed_needs_review,terminology_seed_v2.2
muscle_levator_glandulae_thyreoideae,muscle,Musculus levator glandulae thyreoideae,sk,zdvíhač štítnej žľazy,,seed_needs_review,terminology_seed_v2.2
muscle_levator_glandulae_thyreoideae,muscle,Musculus levator glandulae thyreoideae,de,Schilddrüsenheber,,seed_needs_review,terminology_seed_v2.2
muscle_cricothyroideus,muscle,Musculus cricothyroideus,sk,prstienkovoštítny sval,,seed_needs_review,terminology_seed_v2.2
muscle_cricothyroideus,muscle,Musculus cricothyroideus,de,Ringknorpel-Schildknorpel-Muskel,,seed_needs_review,terminology_seed_v2.2
muscle_cricoarytenoideus_posterior,muscle,Musculus cricoarytenoideus posterior,sk,zadný prstienkovokrhlovitý sval,,seed_needs_review,terminology_seed_v2.2
muscle_cricoarytenoideus_posterior,muscle,Musculus cricoarytenoideus posterior,de,hinterer Ringknorpel-Stellknorpel-Muskel,,seed_needs_review,terminology_seed_v2.2
muscle_cricoarytenoideus_lateralis,muscle,Musculus cricoarytenoideus lateralis,sk,bočný prstienkovokrhlovitý sval,,seed_needs_review,terminology_seed_v2.2
muscle_cricoarytenoideus_lateralis,muscle,Musculus cricoarytenoideus lateralis,de,seitlicher Ringknorpel-Stellknorpel-Muskel,,seed_needs_review,terminology_seed_v2.2
muscle_arytenoideus_transversus,muscle,Musculus arytenoideus transversus,sk,priečny krhlovitý sval,,seed_needs_review,terminology_seed_v2.2
muscle_arytenoideus_transversus,muscle,Musculus arytenoideus transversus,de,querer Stellknorpelmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_arytenoideus_obliquus,muscle,Musculus arytenoideus obliquus,sk,šikmý krhlovitý sval,,seed_needs_review,terminology_seed_v2.2
muscle_arytenoideus_obliquus,muscle,Musculus arytenoideus obliquus,de,schräger Stellknorpelmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_thyroarytenoideus,muscle,Musculus thyroarytenoideus,sk,štítnokrhlovitý sval,,seed_needs_review,terminology_seed_v2.2
muscle_thyroarytenoideus,muscle,Musculus thyroarytenoideus,de,Schildknorpel-Stellknorpel-Muskel,,seed_needs_review,terminology_seed_v2.2
muscle_vocalis,muscle,Musculus vocalis,sk,hlasivkový sval,,seed_needs_review,terminology_seed_v2.2
muscle_vocalis,muscle,Musculus vocalis,de,Stimmbandmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_constrictor_superior_pharyngis,muscle,Musculus constrictor superior pharyngis,sk,horný zvierač hltana,,seed_needs_review,terminology_seed_v2.2
muscle_constrictor_superior_pharyngis,muscle,Musculus constrictor superior pharyngis,de,oberer Schlundschnürer,,seed_needs_review,terminology_seed_v2.2
muscle_constrictor_medius_pharyngis,muscle,Musculus constrictor medius pharyngis,sk,stredný zvierač hltana,,seed_needs_review,terminology_seed_v2.2
muscle_constrictor_medius_pharyngis,muscle,Musculus constrictor medius pharyngis,de,mittlerer Schlundschnürer,,seed_needs_review,terminology_seed_v2.2
muscle_constrictor_inferior_pharyngis,muscle,Musculus constrictor inferior pharyngis,sk,dolný zvierač hltana,,seed_needs_review,terminology_seed_v2.2
muscle_constrictor_inferior_pharyngis,muscle,Musculus constrictor inferior pharyngis,de,unterer Schlundschnürer,,seed_needs_review,terminology_seed_v2.2
muscle_stylopharyngeus,muscle,Musculus stylopharyngeus,sk,ihlohltanový sval,,seed_needs_review,terminology_seed_v2.2
muscle_stylopharyngeus,muscle,Musculus stylopharyngeus,de,Griffelfortsatz-Rachen-Muskel,,seed_needs_review,terminology_seed_v2.2
muscle_palatopharyngeus,muscle,Musculus palatopharyngeus,sk,podnebnohltanový sval,,seed_needs_review,terminology_seed_v2.2
muscle_palatopharyngeus,muscle,Musculus palatopharyngeus,de,Gaumen-Rachen-Muskel,,seed_needs_review,terminology_seed_v2.2
muscle_salpingopharyngeus,muscle,Musculus salpingopharyngeus,sk,sluchovotrubicovo-hltanový sval,,seed_needs_review,terminology_seed_v2.2
muscle_salpingopharyngeus,muscle,Musculus salpingopharyngeus,de,Tuben-Rachen-Muskel,,seed_needs_review,terminology_seed_v2.2
muscle_levator_veli_palatini,muscle,Musculus levator veli palatini,sk,zdvíhač mäkkého podnebia,,seed_needs_review,terminology_seed_v2.2
muscle_levator_veli_palatini,muscle,Musculus levator veli palatini,de,Gaumensegelheber,,seed_needs_review,terminology_seed_v2.2
muscle_tensor_veli_palatini,muscle,Musculus tensor veli palatini,sk,napínač mäkkého podnebia,,seed_needs_review,terminology_seed_v2.2
